trip_id,stop_id,stop_sequence,arrival_time,departure_time,shape_dist_traveled
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_596-1-1,3,08:03:10,08:03:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_433-1-1,4,08:26:07,08:26:07,41688.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_538-1-1,5,09:33:34,09:33:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_539-1-1,6,09:33:34,09:33:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_540-1-1,7,09:33:34,09:33:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_541-1-1,8,09:33:34,09:33:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_538-1-0,9,09:33:35,09:33:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_539-1-0,10,09:33:35,09:33:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_540-1-0,11,09:33:35,09:33:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-10,shape_541-1-0,12,09:33:35,09:33:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_492-1-1,0,08:12:00,08:12:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_495-1-1,1,08:12:00,08:12:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_596-1-0,2,08:15:10,08:15:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_596-1-1,3,08:15:10,08:15:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_433-1-1,4,08:38:07,08:38:07,41688.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_538-1-1,5,09:45:34,09:45:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_539-1-1,6,09:45:34,09:45:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_540-1-1,7,09:45:34,09:45:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_541-1-1,8,09:45:34,09:45:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_538-1-0,9,09:45:35,09:45:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_539-1-0,10,09:45:35,09:45:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_540-1-0,11,09:45:35,09:45:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-11,shape_541-1-0,12,09:45:35,09:45:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_492-1-1,0,08:24:00,08:24:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_495-1-1,1,08:24:00,08:24:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_596-1-0,2,08:27:10,08:27:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_596-1-1,3,08:27:10,08:27:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_433-1-1,4,08:50:07,08:50:07,41688.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_538-1-1,5,09:57:34,09:57:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_539-1-1,6,09:57:34,09:57:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_540-1-1,7,09:57:34,09:57:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_541-1-1,8,09:57:34,09:57:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_538-1-0,9,09:57:35,09:57:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_539-1-0,10,09:57:35,09:57:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_540-1-0,11,09:57:35,09:57:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-12,shape_541-1-0,12,09:57:35,09:57:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_492-1-1,0,08:36:00,08:36:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_495-1-1,1,08:36:00,08:36:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_596-1-0,2,08:39:10,08:39:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_596-1-1,3,08:39:10,08:39:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_433-1-1,4,09:02:07,09:02:07,41688.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_538-1-1,5,10:09:34,10:09:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_539-1-1,6,10:09:34,10:09:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_540-1-1,7,10:09:34,10:09:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_541-1-1,8,10:09:34,10:09:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_538-1-0,9,10:09:35,10:09:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_539-1-0,10,10:09:35,10:09:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_540-1-0,11,10:09:35,10:09:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-13,shape_541-1-0,12,10:09:35,10:09:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_492-1-1,0,08:48:00,08:48:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_495-1-1,1,08:48:00,08:48:00,35159.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_596-1-0,2,08:51:10,08:51:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_596-1-1,3,08:51:10,08:51:10,35953.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_433-1-1,4,09:14:07,09:14:07,41688.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_538-1-1,5,10:21:34,10:21:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_539-1-1,6,10:21:34,10:21:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_540-1-1,7,10:21:34,10:21:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_541-1-1,8,10:21:34,10:21:34,58553.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_538-1-0,9,10:21:35,10:21:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_539-1-0,10,10:21:35,10:21:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_540-1-0,11,10:21:35,10:21:35,58558.000000
t-rA Vía 2_178_A Vía 2-weekday-06:00:00-1-14,shape_541-1-0,12,10:21:35,10:21:35,58558.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_467-1-1,0,06:00:00,06:00:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_433-1-1,1,06:51:14,06:51:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_538-1-1,2,07:58:41,07:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_539-1-1,3,07:58:41,07:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_540-1-1,4,07:58:41,07:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_541-1-1,5,07:58:41,07:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_538-1-0,6,07:58:42,07:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_539-1-0,7,07:58:42,07:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_540-1-0,8,07:58:42,07:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-0,shape_541-1-0,9,07:58:42,07:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_467-1-1,0,06:12:00,06:12:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_433-1-1,1,07:03:14,07:03:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_538-1-1,2,08:10:41,08:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_539-1-1,3,08:10:41,08:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_540-1-1,4,08:10:41,08:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_541-1-1,5,08:10:41,08:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_538-1-0,6,08:10:42,08:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_539-1-0,7,08:10:42,08:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_540-1-0,8,08:10:42,08:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-1,shape_541-1-0,9,08:10:42,08:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_467-1-1,0,06:24:00,06:24:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_433-1-1,1,07:15:14,07:15:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_538-1-1,2,08:22:41,08:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_539-1-1,3,08:22:41,08:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_540-1-1,4,08:22:41,08:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_541-1-1,5,08:22:41,08:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_538-1-0,6,08:22:42,08:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_539-1-0,7,08:22:42,08:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_540-1-0,8,08:22:42,08:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-2,shape_541-1-0,9,08:22:42,08:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_467-1-1,0,06:36:00,06:36:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_433-1-1,1,07:27:14,07:27:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_538-1-1,2,08:34:41,08:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_539-1-1,3,08:34:41,08:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_540-1-1,4,08:34:41,08:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_541-1-1,5,08:34:41,08:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_538-1-0,6,08:34:42,08:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_539-1-0,7,08:34:42,08:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_540-1-0,8,08:34:42,08:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-3,shape_541-1-0,9,08:34:42,08:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_467-1-1,0,06:48:00,06:48:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_433-1-1,1,07:39:14,07:39:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_538-1-1,2,08:46:41,08:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_539-1-1,3,08:46:41,08:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_540-1-1,4,08:46:41,08:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_541-1-1,5,08:46:41,08:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_538-1-0,6,08:46:42,08:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_539-1-0,7,08:46:42,08:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_540-1-0,8,08:46:42,08:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-4,shape_541-1-0,9,08:46:42,08:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_467-1-1,0,07:00:00,07:00:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_433-1-1,1,07:51:14,07:51:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_538-1-1,2,08:58:41,08:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_539-1-1,3,08:58:41,08:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_540-1-1,4,08:58:41,08:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_541-1-1,5,08:58:41,08:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_538-1-0,6,08:58:42,08:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_539-1-0,7,08:58:42,08:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_540-1-0,8,08:58:42,08:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-5,shape_541-1-0,9,08:58:42,08:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_467-1-1,0,07:12:00,07:12:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_433-1-1,1,08:03:14,08:03:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_538-1-1,2,09:10:41,09:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_539-1-1,3,09:10:41,09:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_540-1-1,4,09:10:41,09:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_541-1-1,5,09:10:41,09:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_538-1-0,6,09:10:42,09:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_539-1-0,7,09:10:42,09:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_540-1-0,8,09:10:42,09:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-6,shape_541-1-0,9,09:10:42,09:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_467-1-1,0,07:24:00,07:24:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_433-1-1,1,08:15:14,08:15:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_538-1-1,2,09:22:41,09:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_539-1-1,3,09:22:41,09:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_540-1-1,4,09:22:41,09:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_541-1-1,5,09:22:41,09:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_538-1-0,6,09:22:42,09:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_539-1-0,7,09:22:42,09:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_540-1-0,8,09:22:42,09:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-7,shape_541-1-0,9,09:22:42,09:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_467-1-1,0,07:36:00,07:36:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_433-1-1,1,08:27:14,08:27:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_538-1-1,2,09:34:41,09:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_539-1-1,3,09:34:41,09:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_540-1-1,4,09:34:41,09:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_541-1-1,5,09:34:41,09:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_538-1-0,6,09:34:42,09:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_539-1-0,7,09:34:42,09:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_540-1-0,8,09:34:42,09:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-8,shape_541-1-0,9,09:34:42,09:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_467-1-1,0,07:48:00,07:48:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_433-1-1,1,08:39:14,08:39:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_538-1-1,2,09:46:41,09:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_539-1-1,3,09:46:41,09:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_540-1-1,4,09:46:41,09:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_541-1-1,5,09:46:41,09:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_538-1-0,6,09:46:42,09:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_539-1-0,7,09:46:42,09:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_540-1-0,8,09:46:42,09:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-9,shape_541-1-0,9,09:46:42,09:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_467-1-1,0,08:00:00,08:00:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_433-1-1,1,08:51:14,08:51:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_538-1-1,2,09:58:41,09:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_539-1-1,3,09:58:41,09:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_540-1-1,4,09:58:41,09:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_541-1-1,5,09:58:41,09:58:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_538-1-0,6,09:58:42,09:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_539-1-0,7,09:58:42,09:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_540-1-0,8,09:58:42,09:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-10,shape_541-1-0,9,09:58:42,09:58:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_467-1-1,0,08:12:00,08:12:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_433-1-1,1,09:03:14,09:03:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_538-1-1,2,10:10:41,10:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_539-1-1,3,10:10:41,10:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_540-1-1,4,10:10:41,10:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_541-1-1,5,10:10:41,10:10:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_538-1-0,6,10:10:42,10:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_539-1-0,7,10:10:42,10:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_540-1-0,8,10:10:42,10:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-11,shape_541-1-0,9,10:10:42,10:10:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_467-1-1,0,08:24:00,08:24:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_433-1-1,1,09:15:14,09:15:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_538-1-1,2,10:22:41,10:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_539-1-1,3,10:22:41,10:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_540-1-1,4,10:22:41,10:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_541-1-1,5,10:22:41,10:22:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_538-1-0,6,10:22:42,10:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_539-1-0,7,10:22:42,10:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_540-1-0,8,10:22:42,10:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-12,shape_541-1-0,9,10:22:42,10:22:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_467-1-1,0,08:36:00,08:36:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_433-1-1,1,09:27:14,09:27:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_538-1-1,2,10:34:41,10:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_539-1-1,3,10:34:41,10:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_540-1-1,4,10:34:41,10:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_541-1-1,5,10:34:41,10:34:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_538-1-0,6,10:34:42,10:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_539-1-0,7,10:34:42,10:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_540-1-0,8,10:34:42,10:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-13,shape_541-1-0,9,10:34:42,10:34:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_467-1-1,0,08:48:00,08:48:00,34200.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_433-1-1,1,09:39:14,09:39:14,47010.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_538-1-1,2,10:46:41,10:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_539-1-1,3,10:46:41,10:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_540-1-1,4,10:46:41,10:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_541-1-1,5,10:46:41,10:46:41,63874.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_538-1-0,6,10:46:42,10:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_539-1-0,7,10:46:42,10:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_540-1-0,8,10:46:42,10:46:42,63879.000000
t-rVía 1_178_Vía 1-weekday-06:00:00-1-14,shape_541-1-0,9,10:46:42,10:46:42,63879.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_580-1-1,0,06:00:00,06:00:00,30596.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_580-1-0,1,06:00:00,06:00:00,30597.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_417-1-0,2,06:08:40,06:08:40,32764.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_534-1-0,3,06:08:59,06:08:59,32845.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_535-1-0,4,06:08:59,06:08:59,32845.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_536-1-0,5,06:08:59,06:08:59,32845.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_537-1-0,6,06:08:59,06:08:59,32845.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_530-1-0,7,06:08:59,06:08:59,32845.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_433-1-1,8,07:03:01,07:03:01,46351.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_539-1-1,9,08:18:05,08:18:05,65119.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_540-1-1,10,08:18:05,08:18:05,65119.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_541-1-1,11,08:18:05,08:18:05,65119.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_538-1-1,12,08:18:05,08:18:05,65119.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_538-1-0,13,08:18:06,08:18:06,65124.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_539-1-0,14,08:18:06,08:18:06,65124.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_540-1-0,15,08:18:06,08:18:06,65124.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-0,shape_541-1-0,16,08:18:06,08:18:06,65124.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-1,shape_580-1-1,0,06:12:00,06:12:00,30596.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-1,shape_580-1-0,1,06:12:00,06:12:00,30597.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-1,shape_417-1-0,2,06:20:40,06:20:40,32764.000000
t-rVía 2_178_Vía 2-weekday-06:00:00-1-1,shape_534-1-0,3,06:20:59,06:20:59,32845.000000
